,delta_turnover_score,delta_margin_score,delta_eq_score,delta_liquid_score,delta_lev_score,accrual_score,delta_roa_score,cfo_score,roa_score,final_score,stock,date/year,id
372,1,0,0,0,1,0,1,0,1,4,Mahindra &amp; Mahindra,2023,372
373,1,0,0,0,1,1,1,1,1,6,Mahindra &amp; Mahindra,2022,373
374,0,0,0,1,0,1,0,1,1,4,Mahindra &amp; Mahindra,2021,374
375,0,1,0,1,0,0,0,0,1,3,Mahindra &amp; Mahindra,2020,375
376,0,1,0,0,0,0,0,0,1,2,Mahindra &amp; Mahindra,2019,376
377,1,1,0,1,0,0,1,1,1,6,Mahindra &amp; Mahindra,2018,377
378,0,1,0,0,0,0,1,0,1,3,Mahindra &amp; Mahindra,2024-03-31,378
379,0,1,0,1,0,0,0,0,1,3,Mahindra &amp; Mahindra,2023-09-30,379
380,1,0,0,1,0,0,1,0,1,4,Mahindra &amp; Mahindra,2023-03-31,380
381,0,1,1,1,1,1,1,1,1,8,Bharat Petroleum Corporation,2024,381
382,1,0,1,1,0,1,0,1,1,6,Bharat Petroleum Corporation,2023,382
383,1,0,0,0,1,1,0,1,1,5,Bharat Petroleum Corporation,2022,383
384,0,1,1,1,1,1,1,1,1,8,Bharat Petroleum Corporation,2021,384
385,0,0,1,0,0,1,0,1,1,4,Bharat Petroleum Corporation,2020,385
386,1,1,0,1,0,1,1,1,1,7,Bharat Petroleum Corporation,2019,386
387,1,1,1,0,1,1,0,1,1,7,Bharat Petroleum Corporation,2024-03-31,387
388,0,0,1,1,1,1,1,1,1,7,Bharat Petroleum Corporation,2023-09-30,388
389,1,1,0,1,0,1,1,1,1,7,Bharat Petroleum Corporation,2023-03-31,389
390,0,1,1,1,1,1,1,1,1,8,Hindustan Petroleum Corporation,2024,390
391,1,0,1,0,0,1,0,0,0,3,Hindustan Petroleum Corporation,2023,391
392,1,0,1,0,0,1,0,1,1,5,Hindustan Petroleum Corporation,2022,392
393,0,1,1,1,0,1,1,1,1,7,Hindustan Petroleum Corporation,2021,393
394,0,0,1,0,0,1,0,1,1,4,Hindustan Petroleum Corporation,2020,394
395,1,1,0,1,0,1,1,1,1,7,Hindustan Petroleum Corporation,2019,395
396,1,1,1,0,1,1,0,1,1,7,Hindustan Petroleum Corporation,2024-03-31,396
397,0,0,1,1,1,1,1,1,1,7,Hindustan Petroleum Corporation,2023-09-30,397
398,1,1,0,1,0,0,1,0,1,5,Hindustan Petroleum Corporation,2023-03-31,398
399,1,0,0,0,1,1,1,1,1,6,RBL Bank,2024,399
400,1,1,0,0,0,0,1,0,1,4,RBL Bank,2023,400
401,0,1,0,0,1,1,0,1,0,4,RBL Bank,2022,401
402,0,1,0,1,1,1,0,1,1,6,RBL Bank,2021,402
403,1,1,0,1,0,0,0,0,1,4,RBL Bank,2020,403
404,1,1,0,0,1,0,1,1,1,6,RBL Bank,2019,404
405,1,1,0,1,0,0,1,0,1,5,RBL Bank,2018,405
406,1,0,0,0,1,1,0,1,1,5,RBL Bank,2024-03-31,406
407,1,0,0,0,0,0,1,0,1,3,RBL Bank,2023-09-30,407
408,1,1,0,1,0,0,1,0,1,5,RBL Bank,2023-03-31,408
409,0,1,1,0,0,1,1,1,1,6,GAIL India,2024,409
410,1,0,1,0,0,0,0,1,1,4,GAIL India,2023,410
411,1,1,1,1,1,0,1,1,1,8,GAIL India,2022,411
412,0,1,1,0,0,1,0,1,1,5,GAIL India,2021,412
413,0,0,0,0,0,0,1,1,1,3,GAIL India,2020,413
414,1,0,1,1,1,1,1,1,1,8,GAIL India,2019,414
415,1,1,0,1,0,1,1,1,1,7,GAIL India,2018,415
416,0,1,1,0,0,1,0,1,1,5,GAIL India,2024-03-31,416
417,0,1,1,1,0,1,1,1,1,7,GAIL India,2023-09-30,417
418,1,1,0,1,0,1,1,1,1,7,GAIL India,2023-03-31,418
419,1,0,1,1,0,0,1,1,1,6,Rattan India Power,2024,419
420,1,0,1,0,1,1,1,1,0,6,Rattan India Power,2023,420
421,1,0,1,0,1,1,0,1,0,5,Rattan India Power,2022,421
422,0,1,0,0,1,1,0,1,0,4,Rattan India Power,2021,422
423,0,1,0,1,0,1,1,1,1,6,Rattan India Power,2020,423
424,1,1,0,0,1,1,0,1,0,5,Rattan India Power,2019,424
425,1,1,0,1,0,1,0,1,0,5,Rattan India Power,2018,425
426,1,0,1,1,0,0,1,1,1,6,Rattan India Power,2024-03-31,426
427,0,0,1,0,0,1,0,1,0,3,Rattan India Power,2023-09-30,427
428,1,0,0,1,0,1,0,1,0,4,Rattan India Power,2023-03-31,428
429,1,1,0,1,1,1,1,1,1,8,Lupin,2024,429
430,0,0,0,0,1,1,1,1,1,5,Lupin,2023,430
431,1,0,0,0,0,1,0,1,0,3,Lupin,2022,431
432,1,0,0,0,1,1,1,1,1,6,Lupin,2021,432
433,1,0,0,0,1,1,0,1,0,4,Lupin,2020,433
434,1,1,0,1,0,1,1,1,1,7,Lupin,2019,434
435,0,1,0,1,1,1,0,1,1,6,Lupin,2024-03-31,435
436,1,1,0,1,1,1,1,1,1,8,Lupin,2023-09-30,436
437,1,0,0,1,0,1,1,1,1,6,Lupin,2023-03-31,437
438,1,0,1,1,0,0,1,0,1,5,LIC Housing Finance,2024,438
439,1,0,1,1,0,0,1,0,1,5,LIC Housing Finance,2023,439
440,0,0,0,1,0,0,0,0,1,2,LIC Housing Finance,2022,440
441,0,0,1,1,1,0,1,0,1,5,LIC Housing Finance,2021,441
442,1,0,1,1,1,0,0,0,1,5,LIC Housing Finance,2020,442
443,0,1,1,0,1,0,1,0,1,5,LIC Housing Finance,2019,443
444,1,1,0,1,0,0,1,0,1,5,LIC Housing Finance,2018,444
445,0,1,1,1,0,0,0,0,1,4,LIC Housing Finance,2024-03-31,445
446,1,0,1,1,1,1,0,1,1,7,LIC Housing Finance,2023-09-30,446
447,1,1,0,1,0,0,1,0,1,5,LIC Housing Finance,2023-03-31,447
448,0,1,1,1,0,1,1,1,1,7,Jindal Steel &amp; Power,2024,448
449,1,0,1,0,1,1,0,1,1,6,Jindal Steel &amp; Power,2023,449
450,1,0,0,1,1,1,1,1,1,7,Jindal Steel &amp; Power,2022,450
451,1,1,1,1,1,1,1,1,1,9,Jindal Steel &amp; Power,2021,451
452,0,1,0,1,1,1,1,1,0,6,Jindal Steel &amp; Power,2020,452
453,1,0,1,0,1,1,0,1,0,5,Jindal Steel &amp; Power,2019,453
454,1,1,0,1,0,1,0,1,0,5,Jindal Steel &amp; Power,2018,454
455,1,0,1,1,0,1,0,1,1,6,Jindal Steel &amp; Power,2024-03-31,455
456,0,0,1,1,0,1,1,1,1,6,Jindal Steel &amp; Power,2023-09-30,456
457,1,0,0,1,0,1,1,1,1,6,Jindal Steel &amp; Power,2023-03-31,457
458,1,0,0,1,1,1,1,1,1,7,Federal Bank,2024,458
459,1,0,0,0,0,0,1,1,1,4,Federal Bank,2023,459
460,0,1,0,1,0,0,1,0,1,4,Federal Bank,2022,460
461,0,1,0,0,1,1,0,1,1,5,Federal Bank,2021,461
462,1,0,0,0,0,1,1,1,1,5,Federal Bank,2020,462
463,1,1,0,1,0,1,1,1,1,7,Federal Bank,2019,463
464,1,1,0,1,1,1,0,1,1,7,Federal Bank,2024-03-31,464
465,1,0,0,1,1,1,0,1,1,6,Federal Bank,2023-09-30,465
466,1,0,0,1,0,0,1,1,1,5,Federal Bank,2023-03-31,466
467,1,1,0,0,1,1,0,1,0,5,Spicejet,2023,467
468,1,0,0,0,1,1,0,1,0,4,Spicejet,2022,468
469,0,0,0,0,1,1,0,1,0,3,Spicejet,2021,469
470,0,1,0,0,0,1,0,1,0,3,Spicejet,2020,470
471,0,0,0,1,1,1,0,1,0,4,Spicejet,2019,471
472,1,1,0,1,0,1,1,1,1,7,Spicejet,2018,472
473,0,0,0,1,0,1,0,0,0,2,Spicejet,2023-09-30,473
474,1,0,1,1,1,1,1,1,0,7,Spicejet,2023-03-31,474
475,1,1,0,1,0,1,0,1,0,5,Spicejet,2022-09-30,475
476,0,1,0,0,1,1,0,1,1,5,Hindalco Industries,2024,476
477,1,0,0,1,1,1,0,1,1,6,Hindalco Industries,2023,477
478,1,0,1,0,1,1,1,1,1,7,Hindalco Industries,2022,478
479,0,0,1,0,1,1,1,1,1,6,Hindalco Industries,2021,479
480,0,1,0,1,0,1,0,1,1,5,Hindalco Industries,2020,480
481,1,0,0,1,1,1,0,1,1,6,Hindalco Industries,2019,481
482,1,1,0,1,0,1,1,1,1,7,Hindalco Industries,2018,482
483,1,0,1,0,1,1,1,1,1,7,Hindalco Industries,2024-03-31,483
484,0,0,0,1,1,1,0,1,1,5,Hindalco Industries,2023-09-30,484
485,1,1,0,1,0,1,1,1,1,7,Hindalco Industries,2023-03-31,485
486,1,1,1,1,1,0,0,0,1,6,Bharat Heavy Electricals,2024,486
487,1,0,1,0,1,0,1,0,1,5,Bharat Heavy Electricals,2023,487
488,1,0,1,0,1,1,1,1,1,7,Bharat Heavy Electricals,2022,488
489,0,0,1,0,1,1,0,1,0,4,Bharat Heavy Electricals,2021,489
490,0,0,1,0,1,0,0,0,0,2,Bharat Heavy Electricals,2020,490
491,1,0,1,0,0,0,1,0,1,4,Bharat Heavy Electricals,2019,491
492,1,1,0,1,0,1,1,1,1,7,Bharat Heavy Electricals,2018,492
493,1,1,1,1,1,0,1,0,1,7,Bharat Heavy Electricals,2024-03-31,493
494,0,0,1,0,1,0,0,0,0,2,Bharat Heavy Electricals,2023-09-30,494
495,1,1,0,1,0,0,1,0,1,5,Bharat Heavy Electricals,2023-03-31,495
496,1,0,1,0,0,0,0,1,1,4,Titan Company,2024,496
497,1,1,1,1,0,0,1,1,1,7,Titan Company,2023,497
498,1,1,1,0,1,0,1,0,1,6,Titan Company,2022,498
499,0,0,0,0,1,1,0,1,1,4,Titan Company,2021,499
500,0,1,1,1,0,0,0,0,1,4,Titan Company,2020,500
501,1,1,0,1,0,0,1,1,1,6,Titan Company,2019,501
502,1,0,1,1,0,1,0,1,1,6,Titan Company,2024-03-31,502
503,0,1,1,0,1,0,1,1,1,6,Titan Company,2023-09-30,503
504,1,1,0,1,0,1,1,1,1,7,Titan Company,2023-03-31,504
505,1,1,1,0,1,1,1,1,1,8,Ultratech Cement,2024,505
506,1,0,0,1,1,1,0,1,1,6,Ultratech Cement,2023,506
507,1,0,0,0,1,1,1,1,1,6,Ultratech Cement,2022,507
508,0,1,0,1,1,1,0,1,1,6,Ultratech Cement,2021,508
509,0,0,0,1,1,1,1,1,1,6,Ultratech Cement,2020,509
510,0,1,0,0,1,1,0,1,1,5,Ultratech Cement,2019,510
511,1,1,0,1,0,1,1,1,1,7,Ultratech Cement,2018,511
512,1,0,0,1,1,1,1,1,1,7,Ultratech Cement,2024-03-31,512
513,0,1,1,0,1,1,0,1,1,6,Ultratech Cement,2023-09-30,513
514,1,1,0,1,0,1,1,1,1,7,Ultratech Cement,2023-03-31,514
515,1,0,0,0,0,0,0,0,1,2,Mahindra &amp; Mahindra Financial,2024,515
516,0,0,0,0,1,0,1,0,1,3,Mahindra &amp; Mahindra Financial,2023,516
517,0,1,0,1,0,0,1,1,1,5,Mahindra &amp; Mahindra Financial,2022,517
518,0,1,0,1,1,1,0,1,1,6,Mahindra &amp; Mahindra Financial,2021,518
519,1,0,0,0,1,0,0,0,1,3,Mahindra &amp; Mahindra Financial,2020,519
520,1,1,0,1,0,0,1,0,1,5,Mahindra &amp; Mahindra Financial,2019,520
521,1,1,0,0,1,0,1,0,1,5,Mahindra &amp; Mahindra Financial,2024-03-31,521
522,1,0,0,0,0,0,0,0,1,2,Mahindra &amp; Mahindra Financial,2023-09-30,522
523,1,0,0,1,0,0,1,0,1,4,Mahindra &amp; Mahindra Financial,2023-03-31,523
524,1,0,0,0,1,0,1,0,1,4,Shriram Finance,2024,524
525,1,1,0,1,0,0,1,0,1,5,Shriram Finance,2023,525
526,1,1,0,1,1,0,0,0,1,5,Shriram Finance,2022,526
527,0,0,0,1,1,0,0,0,1,3,Shriram Finance,2021,527
528,0,0,1,1,0,0,0,0,1,3,Shriram Finance,2020,528
529,1,0,1,1,1,0,0,0,1,5,Shriram Finance,2019,529
530,1,1,0,1,0,0,1,0,1,5,Shriram Finance,2018,530
531,1,0,0,0,0,0,1,0,1,3,Shriram Finance,2024-03-31,531
532,1,1,0,1,1,0,1,0,1,6,Shriram Finance,2023-09-30,532
533,1,0,0,1,0,0,1,0,1,4,Shriram Finance,2023-03-31,533
534,1,0,0,0,0,0,0,0,1,2,Muthoot Finance,2024,534
535,0,0,0,1,1,0,0,0,1,3,Muthoot Finance,2023,535
536,0,1,0,1,1,0,0,0,1,4,Muthoot Finance,2022,536
537,0,0,0,1,1,0,0,0,1,3,Muthoot Finance,2021,537
538,0,1,0,0,0,0,1,0,1,3,Muthoot Finance,2020,538
539,0,0,0,1,0,0,0,0,1,2,Muthoot Finance,2019,539
540,1,1,0,1,0,0,1,0,1,5,Muthoot Finance,2018,540
541,1,1,0,1,1,0,0,0,1,5,Muthoot Finance,2024-03-31,541
542,1,0,0,0,0,0,0,0,1,2,Muthoot Finance,2023-09-30,542
543,1,1,0,1,0,0,1,0,1,5,Muthoot Finance,2023-03-31,543
544,0,1,1,0,0,1,1,1,1,6,Asian Paints,2024,544
545,1,1,1,1,0,1,1,1,1,8,Asian Paints,2023,545
546,1,0,1,0,1,0,0,1,1,5,Asian Paints,2022,546
547,0,1,1,1,1,1,0,1,1,7,Asian Paints,2021,547
548,1,1,1,1,0,1,1,1,1,8,Asian Paints,2020,548
549,1,1,0,1,0,1,1,1,1,7,Asian Paints,2019,549
550,0,1,1,1,0,1,0,1,1,6,Asian Paints,2024-03-31,550
551,0,1,1,0,0,1,0,1,1,5,Asian Paints,2023-09-30,551
552,1,1,0,1,0,1,1,1,1,7,Asian Paints,2023-03-31,552
553,1,0,0,0,1,1,0,1,1,5,Bandhan Bank,2024,553
554,0,0,0,1,0,0,1,0,1,3,Bandhan Bank,2023,554
555,0,1,0,0,1,1,0,1,1,5,Bandhan Bank,2022,555
556,0,1,0,0,1,0,0,0,1,3,Bandhan Bank,2021,556
557,0,0,0,0,0,1,0,1,1,3,Bandhan Bank,2020,557
558,1,1,0,0,0,1,1,1,1,6,Bandhan Bank,2019,558
559,1,1,0,1,0,0,1,0,1,5,Bandhan Bank,2018,559
560,1,1,0,0,1,1,0,1,1,6,Bandhan Bank,2024-03-31,560
561,1,0,0,1,1,1,0,1,1,6,Bandhan Bank,2023-09-30,561
562,1,1,0,1,0,0,1,0,1,5,Bandhan Bank,2023-03-31,562
563,0,1,1,0,1,0,0,1,1,5,Divis Laboratories,2024,563
564,0,0,1,1,1,1,0,1,1,6,Divis Laboratories,2023,564
565,1,1,1,1,1,0,1,1,1,8,Divis Laboratories,2022,565
566,1,1,1,1,1,0,1,1,1,8,Divis Laboratories,2021,566
567,1,0,1,0,0,0,0,1,1,4,Divis Laboratories,2020,567
568,1,1,1,0,1,0,1,1,1,7,Divis Laboratories,2019,568
569,1,1,0,1,1,0,1,1,1,7,Divis Laboratories,2018,569
570,1,1,1,0,1,1,1,1,1,8,Divis Laboratories,2024-03-31,570
571,0,0,1,1,1,1,1,1,1,7,Divis Laboratories,2023-09-30,571
572,1,1,0,1,0,1,1,1,1,7,Divis Laboratories,2023-03-31,572
573,1,1,1,1,1,1,0,1,1,8,Britannia Industries,2024,573
574,0,1,1,1,0,1,1,1,1,7,Britannia Industries,2023,574
575,1,0,1,0,0,0,0,1,1,4,Britannia Industries,2022,575
576,1,1,0,0,1,1,1,1,1,7,Britannia Industries,2021,576
577,0,0,0,0,0,1,0,1,1,3,Britannia Industries,2020,577
578,1,1,0,1,0,0,1,1,1,6,Britannia Industries,2019,578
579,0,1,1,1,0,1,0,1,1,6,Britannia Industries,2024-03-31,579
580,1,1,1,0,1,1,1,1,1,8,Britannia Industries,2023-09-30,580
581,1,1,0,1,0,1,1,1,1,7,Britannia Industries,2023-03-31,581
582,1,1,0,1,1,0,1,1,1,7,Adani Power,2024,582
583,1,0,1,1,1,0,1,1,1,7,Adani Power,2023,583
584,1,1,1,1,1,1,1,1,1,9,Adani Power,2022,584
585,0,1,1,1,1,1,1,1,1,8,Adani Power,2021,585
586,1,1,1,1,0,1,0,1,0,6,Adani Power,2020,586
587,1,1,0,1,0,1,0,1,0,5,Adani Power,2019,587
588,0,1,0,1,0,1,0,1,1,5,Adani Power,2024-03-31,588
589,1,1,1,1,1,1,1,1,1,9,Adani Power,2023-09-30,589
590,1,0,0,1,0,1,1,1,1,6,Adani Power,2023-03-31,590
591,1,0,1,1,1,1,1,1,1,8,Sun TV Network,2024,591
592,0,0,1,0,1,1,0,1,1,5,Sun TV Network,2023,592
593,1,0,1,1,0,0,0,1,1,5,Sun TV Network,2022,593
594,0,1,1,0,1,0,0,1,1,5,Sun TV Network,2021,594
595,0,0,1,0,0,1,0,1,1,4,Sun TV Network,2020,595
596,1,0,1,1,1,1,1,1,1,8,Sun TV Network,2019,596
597,1,1,0,1,1,1,1,1,1,8,Sun TV Network,2018,597
598,0,0,1,0,1,1,0,1,1,5,Sun TV Network,2024-03-31,598
599,1,1,1,1,1,1,1,1,1,9,Sun TV Network,2023-09-30,599
600,1,0,0,1,0,1,1,1,1,6,Sun TV Network,2023-03-31,600
601,0,1,1,0,0,1,1,1,1,6,Samvardhana Motherson International,2024,601
602,1,0,0,0,1,1,1,1,1,6,Samvardhana Motherson International,2023,602
603,0,0,0,1,1,1,0,1,1,5,Samvardhana Motherson International,2022,603
604,0,1,1,1,1,1,0,1,1,7,Samvardhana Motherson International,2021,604
605,0,1,0,0,0,1,0,1,1,4,Samvardhana Motherson International,2020,605
606,0,1,0,0,1,1,0,1,1,5,Samvardhana Motherson International,2019,606
607,1,1,0,1,0,1,1,1,1,7,Samvardhana Motherson International,2018,607
608,1,1,1,1,1,1,1,1,1,9,Samvardhana Motherson International,2024-03-31,608
609,0,0,1,0,0,1,0,1,1,4,Samvardhana Motherson International,2023-09-30,609
610,1,1,0,1,0,1,1,1,1,7,Samvardhana Motherson International,2023-03-31,610
611,1,0,0,0,1,1,1,1,1,6,Adani Ports &amp; Special Economic Zone,2024,611
612,1,1,0,0,0,1,0,1,1,5,Adani Ports &amp; Special Economic Zone,2023,612
613,1,0,0,0,1,1,0,1,1,5,Adani Ports &amp; Special Economic Zone,2022,613
614,0,1,1,0,0,1,1,1,1,6,Adani Ports &amp; Special Economic Zone,2021,614
615,0,0,1,1,0,1,0,1,1,5,Adani Ports &amp; Special Economic Zone,2020,615
616,1,1,0,1,0,1,1,1,1,7,Adani Ports &amp; Special Economic Zone,2019,616
617,0,1,0,0,1,1,0,1,1,5,Adani Ports &amp; Special Economic Zone,2024-03-31,617
618,1,0,1,0,1,1,1,1,1,7,Adani Ports &amp; Special Economic Zone,2023-09-30,618
619,1,0,0,1,0,1,1,1,1,6,Adani Ports &amp; Special Economic Zone,2023-03-31,619
620,0,0,1,0,1,1,0,1,1,5,NMDC,2024,620
621,0,0,1,1,1,0,0,1,1,5,NMDC,2023,621
622,1,0,1,1,1,0,1,1,1,7,NMDC,2022,622
623,1,1,1,0,0,1,1,1,1,7,NMDC,2021,623
624,0,0,1,0,0,0,0,1,1,3,NMDC,2020,624
625,1,1,1,1,1,0,1,1,1,8,NMDC,2019,625
626,1,1,0,1,1,0,1,1,1,7,NMDC,2018,626
627,1,0,1,0,1,1,1,1,1,7,NMDC,2024-03-31,627
628,0,0,1,0,1,1,0,1,1,5,NMDC,2023-09-30,628
629,1,1,0,1,0,1,1,1,1,7,NMDC,2023-03-31,629
630,1,1,0,0,1,1,1,1,1,7,Hero Motocorp,2024,630
631,1,1,0,0,1,0,1,1,1,6,Hero Motocorp,2023,631
632,0,0,0,1,0,0,0,1,1,3,Hero Motocorp,2022,632
633,0,0,0,0,1,1,0,1,1,4,Hero Motocorp,2021,633
634,0,1,0,1,0,1,0,1,1,5,Hero Motocorp,2020,634
635,1,1,0,1,0,0,1,1,1,6,Hero Motocorp,2019,635
636,1,1,0,0,1,1,0,1,1,6,Hero Motocorp,2024-03-31,636
637,1,1,0,0,1,1,1,1,1,7,Hero Motocorp,2023-09-30,637
638,1,1,0,1,0,1,1,1,1,7,Hero Motocorp,2023-03-31,638
639,1,1,1,1,1,1,1,1,1,9,Sun Pharmaceutical Industries,2024,639
640,0,1,1,0,0,0,1,1,1,5,Sun Pharmaceutical Industries,2023,640
641,1,0,1,1,1,1,1,1,1,8,Sun Pharmaceutical Industries,2022,641
642,1,1,1,0,1,1,0,1,1,7,Sun Pharmaceutical Industries,2021,642
643,1,0,1,1,0,1,1,1,1,7,Sun Pharmaceutical Industries,2020,643
644,1,1,0,1,1,0,1,1,1,7,Sun Pharmaceutical Industries,2019,644
645,1,1,0,1,0,1,1,1,1,7,Sun Pharmaceutical Industries,2018,645
646,0,1,1,0,1,1,1,1,1,7,Sun Pharmaceutical Industries,2024-03-31,646
647,1,1,1,1,1,1,1,1,1,9,Sun Pharmaceutical Industries,2023-09-30,647
648,1,1,0,1,0,1,1,1,1,7,Sun Pharmaceutical Industries,2023-03-31,648
649,0,1,0,1,0,1,1,1,1,6,Havells India,2024,649
650,1,0,0,1,1,0,0,1,1,5,Havells India,2023,650
651,1,0,0,0,1,1,0,1,1,5,Havells India,2022,651
652,0,0,0,1,0,0,1,1,1,4,Havells India,2021,652
653,0,1,0,0,0,1,0,1,1,4,Havells India,2020,653
654,1,0,0,1,1,0,1,1,1,6,Havells India,2019,654
655,1,1,0,1,0,1,1,1,1,7,Havells India,2018,655
656,1,0,0,0,1,1,1,1,1,6,Havells India,2024-03-31,656
657,0,1,0,1,0,1,0,1,1,5,Havells India,2023-09-30,657
658,1,0,0,1,0,1,1,1,1,6,Havells India,2023-03-31,658
659,1,1,1,1,1,1,1,1,1,9,Bharat Electronics,2024,659
660,1,1,1,1,0,0,1,1,1,7,Bharat Electronics,2023,660
661,0,0,1,0,0,1,0,1,1,4,Bharat Electronics,2022,661
662,0,0,1,0,1,1,0,1,1,5,Bharat Electronics,2021,662
663,0,0,1,0,0,1,0,1,1,4,Bharat Electronics,2020,663
664,1,1,1,1,1,0,1,1,1,8,Bharat Electronics,2019,664
665,1,1,0,1,0,0,1,0,1,5,Bharat Electronics,2018,665
666,1,0,1,1,1,1,1,1,1,8,Bharat Electronics,2024-03-31,666
667,0,1,1,1,1,0,0,1,1,6,Bharat Electronics,2023-09-30,667
668,1,1,0,1,0,0,1,1,1,6,Bharat Electronics,2023-03-31,668
669,1,1,0,1,1,1,0,1,0,6,L&amp;T FINANCE,2023,669
670,0,1,0,1,1,1,1,1,1,7,L&amp;T FINANCE,2022,670
671,0,1,0,1,1,1,0,1,1,6,L&amp;T FINANCE,2021,671
672,1,1,0,1,0,0,0,1,1,5,L&amp;T FINANCE,2020,672
673,1,1,0,0,1,0,1,0,1,5,L&amp;T FINANCE,2019,673
674,1,1,0,1,0,0,1,0,1,5,L&amp;T FINANCE,2018,674
675,1,1,0,1,0,1,1,1,1,7,L&amp;T FINANCE,2023-03-31,675
676,0,1,0,1,0,0,1,1,1,5,Eicher Motors,2024,676
677,1,1,0,0,0,0,1,1,1,5,Eicher Motors,2023,677
678,1,1,0,0,1,0,1,1,1,6,Eicher Motors,2022,678
679,0,0,0,1,1,1,0,1,1,5,Eicher Motors,2021,679
680,0,0,0,1,0,0,0,1,1,3,Eicher Motors,2020,680
681,0,1,0,1,1,0,0,1,1,5,Eicher Motors,2019,681
682,1,1,0,1,1,1,1,1,1,8,Eicher Motors,2018,682
683,0,1,0,0,1,1,0,1,1,5,Eicher Motors,2024-03-31,683
684,0,1,0,1,0,1,1,1,1,6,Eicher Motors,2023-09-30,684
685,1,1,0,1,0,1,1,1,1,7,Eicher Motors,2023-03-31,685
686,0,1,1,1,0,1,1,1,1,7,Adani Enterprises,2024,686
687,1,1,0,1,0,1,1,1,1,7,Adani Enterprises,2023,687
688,0,0,1,0,0,1,0,1,1,4,Adani Enterprises,2022,688
689,0,1,1,0,0,1,0,1,1,5,Adani Enterprises,2021,689
690,0,1,1,1,0,1,1,1,1,7,Adani Enterprises,2020,690
691,1,1,0,1,0,1,1,1,1,7,Adani Enterprises,2019,691
692,1,1,1,1,0,1,1,1,1,8,Adani Enterprises,2024-03-31,692
693,0,1,1,0,1,1,0,1,1,6,Adani Enterprises,2023-09-30,693
694,1,1,0,1,0,1,1,1,1,7,Adani Enterprises,2023-03-31,694
695,1,1,0,0,0,1,1,1,1,6,Nestle India,2024,695
696,1,0,1,1,1,1,1,1,1,8,Nestle India,2022,696
697,1,0,1,0,0,1,0,1,1,5,Nestle India,2021,697
698,0,0,1,0,1,1,0,1,1,5,Nestle India,2020,698
699,1,0,1,0,0,1,1,1,1,6,Nestle India,2019,699
700,0,1,0,0,0,1,1,1,1,5,Nestle India,2018,700
701,1,1,0,1,0,1,1,1,1,7,Nestle India,2017,701
702,1,0,0,0,1,1,1,1,1,6,Nestle India,2024-03-31,702
703,0,1,1,0,0,1,0,1,1,5,Nestle India,2023-12-31,703
704,1,1,0,1,0,1,1,1,1,7,Nestle India,2023-06-30,704
705,0,1,1,1,1,0,1,1,1,7,Escorts Kubota,2024,705
706,1,0,1,0,1,0,0,1,1,5,Escorts Kubota,2023,706
707,0,0,1,1,1,0,0,1,1,5,Escorts Kubota,2022,707
708,0,1,0,1,0,1,1,1,1,6,Escorts Kubota,2021,708
709,0,1,1,1,0,1,0,1,1,6,Escorts Kubota,2020,709
710,1,1,0,1,0,0,1,0,1,5,Escorts Kubota,2019,710
711,0,1,0,1,1,1,1,1,1,7,Escorts Kubota,2024-03-31,711
712,0,1,1,1,1,1,0,1,1,7,Escorts Kubota,2023-09-30,712
713,1,1,0,1,0,1,1,1,1,7,Escorts Kubota,2023-03-31,713
714,0,1,0,1,0,1,1,1,1,6,JSW Steel,2024,714
715,1,0,0,0,1,1,0,1,1,5,JSW Steel,2023,715
716,1,0,1,1,1,1,1,1,1,8,JSW Steel,2022,716
717,0,1,0,0,1,1,1,1,1,6,JSW Steel,2021,717
718,0,0,0,1,0,1,0,1,1,4,JSW Steel,2020,718
719,0,1,1,0,1,1,0,1,1,6,JSW Steel,2019,719
720,1,1,0,1,0,1,1,1,1,7,JSW Steel,2018,720
721,0,0,0,1,0,1,0,1,1,4,JSW Steel,2024-03-31,721
722,0,0,0,0,1,1,0,1,1,4,JSW Steel,2023-09-30,722
723,1,1,0,1,0,1,1,1,1,7,JSW Steel,2023-03-31,723
724,0,1,0,1,1,0,0,1,1,5,Suzlon Energy,2024,724
725,1,1,0,1,1,0,1,1,1,7,Suzlon Energy,2023,725
726,1,0,0,0,1,1,0,1,0,4,Suzlon Energy,2022,726
727,1,1,0,1,0,1,1,1,1,7,Suzlon Energy,2021,727
728,0,0,1,0,1,1,0,0,0,3,Suzlon Energy,2020,728
729,0,0,1,0,0,1,0,1,0,3,Suzlon Energy,2019,729
730,1,1,0,1,0,1,0,0,0,4,Suzlon Energy,2018,730
731,1,1,0,0,1,0,1,1,1,6,Suzlon Energy,2024-03-31,731
732,0,1,0,1,1,0,0,0,1,4,Suzlon Energy,2023-09-30,732
733,1,0,0,1,0,1,1,1,1,6,Suzlon Energy,2023-03-31,733
734,0,1,1,1,0,0,0,1,1,5,Hindustan Copper,2024,734
735,0,1,1,0,1,0,0,1,1,5,Hindustan Copper,2023,735
736,0,1,0,1,1,1,1,1,1,7,Hindustan Copper,2022,736
737,1,1,1,1,0,1,1,1,1,8,Hindustan Copper,2021,737
738,0,0,1,0,0,1,0,1,0,3,Hindustan Copper,2020,738
739,0,1,1,1,0,1,1,1,1,7,Hindustan Copper,2019,739
740,1,1,0,1,0,1,1,1,1,7,Hindustan Copper,2018,740
