,companyName,disclosure_date,piotroski_score,purpose
2329,SJVN,2024-05-29,3,Quarterly-03
2330,SJVN,2023-11-09,7,Quarterly-9
2331,SJVN,2023-05-22,7,Quarterly-03
2332,JK Cement,2024-05-12,9,Annually
2333,JK Cement,2023-05-27,6,Annually
2334,JK Cement,2022-05-21,6,Annually
2335,JK Cement,2021-06-12,8,Annually
2336,JK Cement,2024-05-12,8,Quarterly-03
2337,JK Cement,2023-11-04,7,Quarterly-9
2338,JK Cement,2023-05-27,7,Quarterly-03
2339,Eris Lifesciences,2024-05-21,5,Annually
2340,Eris Lifesciences,2023-05-17,2,Annually
2341,Eris Lifesciences,2022-05-03,4,Annually
2342,Eris Lifesciences,2021-05-13,6,Annually
2343,Eris Lifesciences,2024-05-21,4,Quarterly-03
2344,Eris Lifesciences,2023-11-08,7,Quarterly-9
2345,Eris Lifesciences,2023-05-17,7,Quarterly-03
2346,Alkyl Amines Chemicals,2024-05-09,5,Annually
2347,Alkyl Amines Chemicals,2023-05-11,4,Annually
2348,Alkyl Amines Chemicals,2022-05-19,4,Annually
2349,Alkyl Amines Chemicals,2021-05-27,5,Annually
2350,Alkyl Amines Chemicals,2024-05-09,9,Quarterly-03
2351,Alkyl Amines Chemicals,2023-11-07,4,Quarterly-9
2352,Alkyl Amines Chemicals,2023-05-11,7,Quarterly-03
2353,Eclerx Services,2024-05-16,5,Annually
2354,Eclerx Services,2023-05-25,6,Annually
2355,Eclerx Services,2022-05-24,6,Annually
2356,Eclerx Services,2021-06-10,7,Annually
2357,Eclerx Services,2024-05-16,4,Quarterly-03
2358,Eclerx Services,2023-11-09,5,Quarterly-9
2359,Eclerx Services,2023-05-25,7,Quarterly-03
2360,Zee Media Corporation,2024-05-24,4,Annually
2361,Zee Media Corporation,2023-05-29,5,Annually
2362,Zee Media Corporation,2022-05-24,4,Annually
2363,Zee Media Corporation,2021-06-28,7,Annually
2364,Zee Media Corporation,2024-05-24,6,Quarterly-03
2365,Zee Media Corporation,2023-10-31,6,Quarterly-9
2366,Zee Media Corporation,2023-05-29,4,Quarterly-03
2367,Rallis India,2024-04-22,7,Annually
2368,Rallis India,2023-04-25,6,Annually
2369,Rallis India,2022-04-21,4,Annually
2370,Rallis India,2021-04-22,7,Annually
2371,Rallis India,2024-04-22,6,Quarterly-03
2372,Rallis India,2023-10-25,7,Quarterly-9
2373,Rallis India,2023-04-25,4,Quarterly-03
2374,Minda Corporation,2024-05-22,7,Annually
2375,Minda Corporation,2023-05-19,6,Annually
2376,Minda Corporation,2022-05-17,5,Annually
2377,Minda Corporation,2021-05-18,5,Annually
2378,Minda Corporation,2024-05-22,7,Quarterly-03
2379,Minda Corporation,2023-11-02,5,Quarterly-9
2380,Minda Corporation,2023-05-19,7,Quarterly-03
2381,Borosil,2024-05-24,5,Annually
2382,Borosil,2023-05-22,3,Annually
2383,Borosil,2022-05-09,7,Annually
2384,Borosil,2021-05-27,5,Annually
2385,Borosil,2024-05-24,5,Quarterly-03
2386,Borosil,2023-11-08,3,Quarterly-9
2387,Borosil,2023-05-22,7,Quarterly-03
2388,Morepen Laboratories,2024-05-21,6,Annually
2389,Morepen Laboratories,2023-05-16,4,Annually
2390,Morepen Laboratories,2022-05-05,3,Annually
2391,Morepen Laboratories,2021-05-04,7,Annually
2392,Morepen Laboratories,2024-05-21,6,Quarterly-03
2393,Morepen Laboratories,2023-11-02,7,Quarterly-9
2394,Morepen Laboratories,2023-05-16,5,Quarterly-03
2395,Lemon Tree Hotels,2024-05-29,7,Annually
2396,Lemon Tree Hotels,2023-05-30,6,Annually
2397,Lemon Tree Hotels,2022-05-27,5,Annually
2398,Lemon Tree Hotels,2021-06-15,4,Annually
2399,Lemon Tree Hotels,2024-05-29,7,Quarterly-03
2400,Lemon Tree Hotels,2023-11-09,4,Quarterly-9
2401,Lemon Tree Hotels,2023-05-30,7,Quarterly-03
2402,Valiant Organics,2024-05-24,3,Annually
2403,Valiant Organics,2023-05-19,6,Annually
2404,Valiant Organics,2022-05-25,4,Annually
2405,Valiant Organics,2022-05-24,4,Annually
2406,Valiant Organics,2021-05-25,5,Annually
2407,Valiant Organics,2024-05-24,2,Quarterly-03
2408,Valiant Organics,2023-11-08,4,Quarterly-9
2409,Valiant Organics,2023-05-19,7,Quarterly-03
2410,Share India Securities,2023-05-19,5,Annually
2411,Share India Securities,2022-05-14,6,Annually
2412,Share India Securities,2021-05-25,7,Annually
2413,Share India Securities,2023-10-25,1,Quarterly-9
2414,Share India Securities,2023-05-19,4,Quarterly-03
2415,Mirc Electronics,2024-05-14,1,Annually
2416,Mirc Electronics,2023-05-26,6,Annually
2417,Mirc Electronics,2022-05-25,4,Annually
2418,Mirc Electronics,2021-06-14,8,Annually
2419,Mirc Electronics,2024-05-14,2,Quarterly-03
2420,Mirc Electronics,2023-11-02,4,Quarterly-9
2421,Mirc Electronics,2023-05-26,3,Quarterly-03
2422,Dwarikesh Sugar Industries,2024-04-30,5,Annually
2423,Dwarikesh Sugar Industries,2023-04-27,6,Annually
2424,Dwarikesh Sugar Industries,2022-05-02,8,Annually
2425,Dwarikesh Sugar Industries,2024-04-30,6,Quarterly-03
2426,Dwarikesh Sugar Industries,2023-10-27,6,Quarterly-9
2427,Dwarikesh Sugar Industries,2023-04-27,7,Quarterly-03
2428,Kalpataru Projects International,2024-05-08,7,Annually
2429,Kalpataru Projects International,2023-05-08,4,Annually
2430,Kalpataru Projects International,2022-05-14,6,Annually
2431,Kalpataru Projects International,2021-05-11,9,Annually
2432,Kalpataru Projects International,2024-05-08,8,Quarterly-03
2433,Kalpataru Projects International,2023-11-02,2,Quarterly-9
2434,Kalpataru Projects International,2023-05-08,7,Quarterly-03
2435,Dredging Corporation Of India,2024-05-29,5,Annually
2436,Dredging Corporation Of India,2023-05-25,7,Annually
2437,Dredging Corporation Of India,2022-05-30,8,Annually
2438,Dredging Corporation Of India,2021-06-29,5,Annually
2439,Dredging Corporation Of India,2024-05-29,3,Quarterly-03
2440,Dredging Corporation Of India,2023-11-07,7,Quarterly-9
2441,Dredging Corporation Of India,2023-05-25,5,Quarterly-03
2442,Persistent Systems,2024-04-22,8,Annually
2443,Persistent Systems,2024-04-21,8,Annually
2444,Persistent Systems,2023-04-24,8,Annually
2445,Persistent Systems,2022-04-27,6,Annually
2446,Persistent Systems,2021-04-29,6,Annually
2447,Persistent Systems,2024-04-22,8,Quarterly-03
2448,Persistent Systems,2024-04-21,8,Quarterly-03
2449,Persistent Systems,2023-01-18,7,Quarterly-12
2450,Persistent Systems,2023-10-18,9,Quarterly-9
2451,Persistent Systems,2023-07-20,3,Quarterly-6
2452,Persistent Systems,2023-04-24,9,Quarterly-03
2453,Persistent Systems,2022-01-20,7,Quarterly-12
2454,IRCON International,2024-05-21,4,Annually
2455,IRCON International,2023-05-24,5,Annually
2456,IRCON International,2022-05-27,7,Annually
2457,IRCON International,2021-06-30,6,Annually
2458,IRCON International,2024-05-21,4,Quarterly-03
2459,IRCON International,2023-11-09,6,Quarterly-9
2460,IRCON International,2023-05-24,4,Quarterly-03
2461,Honda India Power Products,2024-05-20,8,Annually
2462,Honda India Power Products,2023-05-12,8,Annually
2463,Honda India Power Products,2022-05-28,8,Annually
2464,Honda India Power Products,2022-05-26,8,Annually
2465,Honda India Power Products,2021-05-27,5,Annually
2466,Honda India Power Products,2024-05-20,4,Quarterly-03
2467,Honda India Power Products,2023-11-10,6,Quarterly-9
2468,Honda India Power Products,2023-05-12,6,Quarterly-03
2469,Sunteck Realty,2024-05-30,6,Annually
2470,Sunteck Realty,2023-05-26,5,Annually
2471,Sunteck Realty,2022-05-30,3,Annually
2472,Sunteck Realty,2021-06-29,5,Annually
2473,Sunteck Realty,2024-05-30,6,Quarterly-03
2474,Sunteck Realty,2023-10-20,6,Quarterly-9
2475,Sunteck Realty,2023-05-26,5,Quarterly-03
2476,Inox Wind,2024-05-03,5,Annually
2477,Inox Wind,2023-05-26,2,Annually
2478,Inox Wind,2022-05-27,5,Annually
2479,Inox Wind,2021-06-25,2,Annually
2480,Inox Wind,2024-05-03,6,Quarterly-03
2481,Inox Wind,2023-10-27,5,Quarterly-9
2482,Inox Wind,2023-05-26,3,Quarterly-03
2483,Coromandel International,2024-04-25,4,Annually
2484,Coromandel International,2023-05-15,5,Annually
2485,Coromandel International,2022-04-28,5,Annually
2486,Coromandel International,2021-04-29,7,Annually
2487,Coromandel International,2024-04-25,5,Quarterly-03
2488,Coromandel International,2023-10-26,7,Quarterly-9
2489,Coromandel International,2023-05-15,7,Quarterly-03
2490,Neogen Chemicals,2024-04-30,3,Annually
2491,Neogen Chemicals,2023-05-13,4,Annually
2492,Neogen Chemicals,2022-05-14,4,Annually
2493,Neogen Chemicals,2021-05-29,5,Annually
2494,Neogen Chemicals,2024-04-30,5,Quarterly-03
2495,Neogen Chemicals,2023-11-08,3,Quarterly-9
2496,Neogen Chemicals,2023-05-13,4,Quarterly-03
2497,Eid Parry India,2024-05-24,6,Annually
2498,Eid Parry India,2023-05-30,4,Annually
2499,Eid Parry India,2022-05-17,6,Annually
2500,Eid Parry India,2021-06-29,7,Annually
2501,Eid Parry India,2024-05-24,6,Quarterly-03
2502,Eid Parry India,2023-11-08,7,Quarterly-9
2503,Eid Parry India,2023-05-30,7,Quarterly-03
2504,Balaji Amines,2024-05-08,6,Annually
2505,Balaji Amines,2023-05-20,6,Annually
2506,Balaji Amines,2022-05-11,7,Annually
2507,Balaji Amines,2021-05-24,8,Annually
2508,Balaji Amines,2024-05-08,8,Quarterly-03
2509,Balaji Amines,2023-11-08,6,Quarterly-9
2510,Balaji Amines,2023-05-20,7,Quarterly-03
2511,Jyothy Labs,2024-05-15,8,Annually
2512,Jyothy Labs,2023-05-03,8,Annually
2513,Jyothy Labs,2022-05-24,7,Annually
2514,Jyothy Labs,2021-05-18,9,Annually
2515,Jyothy Labs,2024-05-15,6,Quarterly-03
2516,Jyothy Labs,2023-11-07,9,Quarterly-9
2517,Jyothy Labs,2023-05-03,7,Quarterly-03
2518,Mahindra Epc Irrigation,2024-04-23,6,Annually
2519,Mahindra Epc Irrigation,2023-04-28,5,Annually
2520,Mahindra Epc Irrigation,2022-05-04,2,Annually
2521,Mahindra Epc Irrigation,2021-05-11,4,Annually
2522,Mahindra Epc Irrigation,2021-04-30,4,Annually
2523,Mahindra Epc Irrigation,2024-04-23,8,Quarterly-03
2524,Mahindra Epc Irrigation,2023-10-30,1,Quarterly-9
2525,Mahindra Epc Irrigation,2023-04-28,7,Quarterly-03
2526,Aptech,2024-05-02,4,Annually
2527,Aptech,2023-05-24,5,Annually
2528,Aptech,2022-05-04,6,Annually
2529,Aptech,2021-04-29,7,Annually
2530,Aptech,2024-05-02,5,Quarterly-03
2531,Aptech,2023-11-01,4,Quarterly-9
2532,Aptech,2023-05-24,7,Quarterly-03
2533,Neuland Laboratories,2024-05-10,8,Annually
2534,Neuland Laboratories,2023-05-11,9,Annually
2535,Neuland Laboratories,2022-05-10,5,Annually
2536,Neuland Laboratories,2021-05-11,8,Annually
2537,Neuland Laboratories,2024-05-10,6,Quarterly-03
2538,Neuland Laboratories,2023-11-07,7,Quarterly-9
2539,Neuland Laboratories,2023-05-11,7,Quarterly-03
2540,Linde India,2024-05-28,6,Annually
2541,Linde India,2023-05-23,7,Annually
2542,Linde India,2021-03-01,7,Annually
2543,Linde India,2024-05-28,5,Quarterly-03
2544,Linde India,2023-11-06,8,Quarterly-9
2545,Linde India,2023-05-23,7,Quarterly-03
2546,Usha Martin,2024-04-26,7,Annually
2547,Usha Martin,2023-04-27,7,Annually
2548,Usha Martin,2022-04-30,8,Annually
2549,Usha Martin,2021-05-20,8,Annually
2550,Usha Martin,2024-04-26,5,Quarterly-03
2551,Usha Martin,2023-11-03,7,Quarterly-9
2552,Usha Martin,2023-04-27,7,Quarterly-03
2553,Sequent Scientific,2024-05-15,5,Annually
2554,Sequent Scientific,2023-05-23,2,Annually
2555,Sequent Scientific,2022-05-25,3,Annually
2556,Sequent Scientific,2021-06-30,9,Annually
2557,Sequent Scientific,2024-05-15,7,Quarterly-03
2558,Sequent Scientific,2023-11-06,6,Quarterly-9
2559,Sequent Scientific,2023-05-23,4,Quarterly-03
2560,Lumax Auto Technologies,2024-05-27,8,Annually
2561,Lumax Auto Technologies,2023-05-30,5,Annually
2562,Lumax Auto Technologies,2022-05-12,7,Annually
2563,Lumax Auto Technologies,2021-06-12,7,Annually
2564,Lumax Auto Technologies,2024-05-27,6,Quarterly-03
2565,Lumax Auto Technologies,2023-11-08,8,Quarterly-9
2566,Lumax Auto Technologies,2023-05-30,7,Quarterly-03
2567,UFO Moviez India,2024-05-23,7,Annually
2568,UFO Moviez India,2023-05-25,6,Annually
2569,UFO Moviez India,2022-05-26,6,Annually
2570,UFO Moviez India,2021-05-26,2,Annually
2571,UFO Moviez India,2024-05-23,5,Quarterly-03
2572,UFO Moviez India,2023-11-02,8,Quarterly-9
2573,UFO Moviez India,2023-05-25,5,Quarterly-03
2574,Ujjivan Small Finance Bank,2024-05-18,5,Annually
2575,Ujjivan Small Finance Bank,2023-05-11,6,Annually
2576,Ujjivan Small Finance Bank,2022-05-12,5,Annually
2577,Ujjivan Small Finance Bank,2021-05-18,5,Annually
2578,Ujjivan Small Finance Bank,2024-05-18,7,Quarterly-03
2579,Ujjivan Small Finance Bank,2023-10-27,1,Quarterly-9
2580,Ujjivan Small Finance Bank,2023-05-11,6,Quarterly-03
2581,Hinduja Global Solutions,2024-05-30,6,Annually
2582,Hinduja Global Solutions,2023-05-26,7,Annually
2583,Hinduja Global Solutions,2022-05-29,6,Annually
2584,Hinduja Global Solutions,2024-05-30,7,Quarterly-03
2585,Hinduja Global Solutions,2023-11-09,7,Quarterly-9
2586,Hinduja Global Solutions,2023-05-26,6,Quarterly-03
2587,Navkar Corporation,2024-04-30,3,Annually
2588,Navkar Corporation,2023-05-29,8,Annually
2589,Navkar Corporation,2022-05-19,5,Annually
2590,Navkar Corporation,2024-04-30,6,Quarterly-03
2591,Navkar Corporation,2023-11-03,5,Quarterly-9
2592,Navkar Corporation,2023-05-29,7,Quarterly-03
2593,Caplin Point Laboratories,2024-05-16,4,Annually
2594,Caplin Point Laboratories,2023-05-27,3,Annually
2595,Caplin Point Laboratories,2023-05-24,3,Annually
2596,Caplin Point Laboratories,2022-05-12,4,Annually
2597,Caplin Point Laboratories,2021-05-06,8,Annually
2598,Caplin Point Laboratories,2024-05-16,5,Quarterly-03
2599,Caplin Point Laboratories,2023-11-09,6,Quarterly-9
2600,Caplin Point Laboratories,2023-05-27,6,Quarterly-03
2601,Caplin Point Laboratories,2023-05-24,6,Quarterly-03
2602,Edelweiss Financial Services,2024-05-14,6,Annually
2603,Edelweiss Financial Services,2023-05-26,8,Annually
2604,Edelweiss Financial Services,2022-05-27,5,Annually
2605,Edelweiss Financial Services,2021-06-11,8,Annually
2606,Edelweiss Financial Services,2024-05-14,7,Quarterly-03
2607,Edelweiss Financial Services,2023-11-10,5,Quarterly-9
2608,Edelweiss Financial Services,2023-05-26,7,Quarterly-03
2609,TVS Electronics Merged,2024-05-09,5,Annually
2610,TVS Electronics Merged,2023-05-06,4,Annually
2611,TVS Electronics Merged,2022-05-14,9,Annually
2612,TVS Electronics Merged,2021-05-22,7,Annually
2613,TVS Electronics Merged,2024-05-09,3,Quarterly-03
2614,TVS Electronics Merged,2023-11-11,7,Quarterly-9
2615,TVS Electronics Merged,2023-05-06,4,Quarterly-03
2616,Gillette India,2023-08-29,7,Annually
2617,Gillette India,2022-08-22,5,Annually
2618,Gillette India,2021-08-24,7,Annually
2619,Gillette India,2023-02-01,7,Quarterly-12
2620,Gillette India,2022-02-02,7,Quarterly-12
2621,Asian Granito India,2024-05-23,4,Annually
2622,Asian Granito India,2023-05-24,2,Annually
2623,Asian Granito India,2022-05-24,5,Annually
2624,Asian Granito India,2021-05-31,4,Annually
2625,Asian Granito India,2024-05-23,3,Quarterly-03
2626,Asian Granito India,2023-11-08,3,Quarterly-9
2627,Asian Granito India,2023-05-24,2,Quarterly-03
2628,KEC International,2024-05-07,7,Annually
2629,KEC International,2023-05-03,5,Annually
2630,KEC International,2022-05-03,2,Annually
2631,KEC International,2021-05-11,6,Annually
2632,KEC International,2024-05-07,8,Quarterly-03
2633,KEC International,2023-11-01,3,Quarterly-9
2634,KEC International,2023-05-03,7,Quarterly-03
2635,Eveready Industries India,2024-04-26,9,Annually
2636,Eveready Industries India,2023-05-09,6,Annually
2637,Eveready Industries India,2022-04-25,8,Annually
2638,Eveready Industries India,2021-06-18,5,Annually
2639,Eveready Industries India,2024-04-26,7,Quarterly-03
2640,Eveready Industries India,2023-11-07,9,Quarterly-9
2641,Eveready Industries India,2023-05-09,5,Quarterly-03
2642,Metropolis Healthcare,2024-05-21,7,Annually
2643,Metropolis Healthcare,2023-05-16,5,Annually
2644,Metropolis Healthcare,2022-05-24,4,Annually
2645,Metropolis Healthcare,2021-05-27,5,Annually
2646,Metropolis Healthcare,2024-05-21,6,Quarterly-03
2647,Metropolis Healthcare,2023-11-04,8,Quarterly-9
2648,Metropolis Healthcare,2023-05-16,7,Quarterly-03
2649,Hikal,2024-05-09,6,Annually
2650,Hikal,2023-05-29,5,Annually
2651,Hikal,2022-05-28,7,Annually
2652,Hikal,2021-05-06,8,Annually
2653,Hikal,2024-05-09,8,Quarterly-03
2654,Hikal,2023-11-02,5,Quarterly-9
2655,Hikal,2023-05-29,7,Quarterly-03
2656,Tanla Platforms,2024-04-25,5,Annually
2657,Tanla Platforms,2023-04-26,5,Annually
2658,Tanla Platforms,2022-04-29,6,Annually
2659,Tanla Platforms,2021-05-19,8,Annually
2660,Tanla Platforms,2024-04-25,5,Quarterly-03
2661,Tanla Platforms,2023-10-19,6,Quarterly-9
2662,Tanla Platforms,2023-04-26,7,Quarterly-03
2663,VRL Logistics,2024-05-20,4,Annually
2664,VRL Logistics,2023-05-20,5,Annually
2665,VRL Logistics,2022-05-27,7,Annually
2666,VRL Logistics,2021-06-12,5,Annually
2667,VRL Logistics,2024-05-20,5,Quarterly-03
2668,VRL Logistics,2023-11-06,4,Quarterly-9
2669,VRL Logistics,2023-05-20,7,Quarterly-03
2670,Godrej Industries,2024-05-17,2,Annually
2671,Godrej Industries,2023-05-19,3,Annually
2672,Godrej Industries,2022-05-27,3,Annually
2673,Godrej Industries,2021-05-21,2,Annually
2674,Godrej Industries,2024-05-17,2,Quarterly-03
2675,Godrej Industries,2023-11-08,2,Quarterly-9
2676,Godrej Industries,2023-05-19,5,Quarterly-03
2677,K P R Mill,2024-05-02,6,Annually
2678,K P R Mill,2023-05-03,5,Annually
2679,K P R Mill,2022-04-27,4,Annually
2680,K P R Mill,2021-04-28,8,Annually
2681,K P R Mill,2024-05-02,6,Quarterly-03
2682,K P R Mill,2023-11-06,6,Quarterly-9
2683,K P R Mill,2023-05-03,6,Quarterly-03
2684,Sonata Software,2024-05-07,3,Annually
2685,Sonata Software,2023-05-13,3,Annually
2686,Sonata Software,2023-05-03,3,Annually
2687,Sonata Software,2022-04-29,7,Annually
2688,Sonata Software,2021-05-12,6,Annually
2689,Sonata Software,2024-05-07,5,Quarterly-03
2690,Sonata Software,2023-05-13,7,Quarterly-03
2691,Sonata Software,2023-05-03,7,Quarterly-03
2692,Elgi Equipments,2024-05-27,6,Annually
2693,Elgi Equipments,2023-05-19,7,Annually
2694,Elgi Equipments,2022-05-13,7,Annually
2695,Elgi Equipments,2021-05-21,7,Annually
2696,Elgi Equipments,2024-05-27,5,Quarterly-03
2697,Elgi Equipments,2023-11-08,7,Quarterly-9
2698,Elgi Equipments,2023-05-19,6,Quarterly-03
2699,Esab India,2024-05-23,7,Annually
2700,Esab India,2023-05-25,6,Annually
2701,Esab India,2022-05-27,8,Annually
2702,Esab India,2021-05-21,7,Annually
2703,Esab India,2024-05-23,6,Quarterly-03
2704,Esab India,2023-11-10,7,Quarterly-9
2705,Esab India,2023-05-25,6,Quarterly-03
2706,Man Industries India,2024-05-28,8,Annually
2707,Man Industries India,2023-05-18,3,Annually
2708,Man Industries India,2022-05-27,6,Annually
2709,Man Industries India,2021-05-31,7,Annually
2710,Man Industries India,2024-05-28,5,Quarterly-03
2711,Man Industries India,2023-11-08,7,Quarterly-9
2712,Man Industries India,2023-05-18,5,Quarterly-03
2713,Hitachi Energy India,2024-05-21,8,Annually
2714,Hitachi Energy India,2023-05-24,5,Annually
2715,Hitachi Energy India,2022-05-27,5,Annually
2716,Hitachi Energy India,2024-05-21,8,Quarterly-03
2717,Hitachi Energy India,2023-11-06,5,Quarterly-9
2718,Hitachi Energy India,2023-05-24,5,Quarterly-03
2719,Cantabil Retail India,2024-05-15,5,Annually
2720,Cantabil Retail India,2023-05-15,9,Annually
2721,Cantabil Retail India,2022-05-18,9,Annually
2722,Cantabil Retail India,2021-06-10,7,Annually
2723,Cantabil Retail India,2024-05-15,6,Quarterly-03
2724,Cantabil Retail India,2023-10-31,5,Quarterly-9
2725,Cantabil Retail India,2023-05-15,6,Quarterly-03
2726,Arvind Fashions,2024-05-21,6,Annually
2727,Arvind Fashions,2023-05-30,7,Annually
2728,Arvind Fashions,2022-05-27,7,Annually
2729,Arvind Fashions,2021-06-03,3,Annually
2730,Arvind Fashions,2024-05-21,5,Quarterly-03
2731,Arvind Fashions,2023-11-07,6,Quarterly-9
2732,Arvind Fashions,2023-05-30,7,Quarterly-03
2733,NIIT,2024-05-24,6,Annually
2734,NIIT,2023-05-29,4,Annually
2735,NIIT,2022-05-24,5,Annually
2736,NIIT,2021-06-04,7,Annually
2737,NIIT,2024-05-24,5,Quarterly-03
2738,NIIT,2023-10-31,4,Quarterly-9
2739,NIIT,2023-05-29,5,Quarterly-03
2740,Action Construction Equipment,2024-05-21,8,Annually
2741,Action Construction Equipment,2023-05-30,8,Annually
2742,Action Construction Equipment,2022-05-23,6,Annually
2743,Action Construction Equipment,2021-05-28,7,Annually
2744,Action Construction Equipment,2024-05-21,9,Quarterly-03
2745,Action Construction Equipment,2023-11-09,6,Quarterly-9
2746,Action Construction Equipment,2023-05-30,7,Quarterly-03
2747,SMS Pharmaceuticals,2024-05-29,8,Annually
2748,SMS Pharmaceuticals,2023-05-24,4,Annually
2749,SMS Pharmaceuticals,2022-05-30,6,Annually
2750,SMS Pharmaceuticals,2021-05-28,8,Annually
2751,SMS Pharmaceuticals,2024-05-29,7,Quarterly-03
2752,SMS Pharmaceuticals,2023-11-08,7,Quarterly-9
2753,SMS Pharmaceuticals,2023-05-24,7,Quarterly-03
2754,Amber Enterprises India,2024-05-17,5,Annually
2755,Amber Enterprises India,2023-05-16,6,Annually
2756,Amber Enterprises India,2022-05-13,5,Annually
2757,Amber Enterprises India,2021-05-22,6,Annually
2758,Amber Enterprises India,2024-05-17,7,Quarterly-03
2759,Amber Enterprises India,2023-10-21,2,Quarterly-9
2760,Amber Enterprises India,2023-05-16,6,Quarterly-03
2761,NLC India,2024-05-15,6,Annually
2762,NLC India,2023-05-19,8,Annually
2763,NLC India,2022-05-30,7,Annually
2764,NLC India,2022-05-28,7,Annually
2765,NLC India,2021-06-28,7,Annually
2766,NLC India,2024-05-15,7,Quarterly-03
2767,NLC India,2023-10-26,6,Quarterly-9
2768,NLC India,2023-05-19,7,Quarterly-03
2769,Sterlite Technologies,2024-05-08,4,Annually
2770,Sterlite Technologies,2023-05-17,6,Annually
2771,Sterlite Technologies,2022-04-28,5,Annually
2772,Sterlite Technologies,2021-04-29,5,Annually
2773,Sterlite Technologies,2024-05-08,3,Quarterly-03
2774,Sterlite Technologies,2023-10-26,3,Quarterly-9
2775,Sterlite Technologies,2023-05-17,7,Quarterly-03
2776,Camlin Fine Sciences,2024-05-20,5,Annually
2777,Camlin Fine Sciences,2023-05-22,5,Annually
2778,Camlin Fine Sciences,2022-05-19,3,Annually
2779,Camlin Fine Sciences,2021-05-28,6,Annually
2780,Camlin Fine Sciences,2024-05-20,4,Quarterly-03
2781,Camlin Fine Sciences,2023-11-06,4,Quarterly-9
2782,Camlin Fine Sciences,2023-05-22,6,Quarterly-03
2783,Dalmia Bharat,2024-04-24,5,Annually
2784,Dalmia Bharat,2023-04-25,6,Annually
