,stockLink,stockName,stockSymbol
224,https://www.livemint.com/market/market-stats/stocks-ifci-share-price-nse-bse-s0003241,IFCI,IFCI
225,https://www.livemint.com/market/market-stats/stocks-l-t-technology-services-share-price-nse-bse-s0003242,L&amp;T Technology Services,LTTS
226,https://www.livemint.com/market/market-stats/stocks-union-bank-of-india-share-price-nse-bse-s0003243,Union Bank Of India,UNIONBANK
227,https://www.livemint.com/market/market-stats/stocks-rail-vikas-nigam-share-price-nse-bse-s0003244,Rail Vikas Nigam,RVNL
228,https://www.livemint.com/market/market-stats/stocks-reliance-infrastructure-share-price-nse-bse-s0003245,Reliance Infrastructure,RELINFRA
229,https://www.livemint.com/market/market-stats/stocks-westlife-development-share-price-nse-bse-s0003246,Westlife Development,WESTLIFE
230,https://www.livemint.com/market/market-stats/stocks-au-small-finance-bank-share-price-nse-bse-s0003247,Au Small Finance Bank,AUBANK
231,https://www.livemint.com/market/market-stats/stocks-route-mobile-share-price-nse-bse-s0003248,Route Mobile,ROUTE
232,https://www.livemint.com/market/market-stats/stocks-m-m-t-c-share-price-nse-bse-s0003249,M M T C,MMTC
233,https://www.livemint.com/market/market-stats/stocks-s-chand-company-share-price-nse-bse-s0003250,S Chand &amp; Company,SCHAND
234,https://www.livemint.com/market/market-stats/stocks-himadri-speciality-chemical-share-price-nse-bse-s0003251,Himadri Speciality Chemical,HSCL
235,https://www.livemint.com/market/market-stats/stocks-computer-age-management-services-share-price-nse-bse-s0003252,Computer Age Management Services,CAMS
236,https://www.livemint.com/market/market-stats/stocks-karur-vysya-bank-share-price-nse-bse-s0003253,Karur Vysya Bank,KARURVYSYA
237,https://www.livemint.com/market/market-stats/stocks-nippon-life-share-price-nse-bse-s0003254,Nippon Life,NAM-INDIA
238,https://www.livemint.com/market/market-stats/stocks-godrej-consumer-products-share-price-nse-bse-s0003255,Godrej Consumer Products,GODREJCP
239,https://www.livemint.com/market/market-stats/stocks-syngene-international-share-price-nse-bse-s0003256,Syngene International,SYNGENE
240,https://www.livemint.com/market/market-stats/stocks-indian-hotels-company-share-price-nse-bse-s0003257,Indian Hotels Company,INDHOTEL
241,https://www.livemint.com/market/market-stats/stocks-tvs-srichakra-share-price-nse-bse-s0003258,TVS Srichakra,TVSSRICHAK
242,https://www.livemint.com/market/market-stats/stocks-kaveri-seed-company-share-price-nse-bse-s0003259,Kaveri Seed Company,KSCL
243,https://www.livemint.com/market/market-stats/stocks-firstsource-solutions-share-price-nse-bse-s0003260,Firstsource Solutions,FSL
244,https://www.livemint.com/market/market-stats/stocks-dhani-services-share-price-nse-bse-s0003261,Dhani Services,DHANI
245,https://www.livemint.com/market/market-stats/stocks-amara-raja-energy-mobility-share-price-nse-bse-s0003262,Amara Raja Energy &amp; Mobility,ARE&M
246,https://www.livemint.com/market/market-stats/stocks-reliance-capital-share-price-nse-bse-s0003263,Reliance Capital,RELCAPITAL
247,https://www.livemint.com/market/market-stats/stocks-reliance-power-share-price-nse-bse-s0003264,Reliance Power,RPOWER
248,https://www.livemint.com/market/market-stats/stocks-va-tech-wabag-share-price-nse-bse-s0003265,Va Tech Wabag,WABAG
249,https://www.livemint.com/market/market-stats/stocks-alembic-pharmaceuticals-share-price-nse-bse-s0003266,Alembic Pharmaceuticals,APLLTD
250,https://www.livemint.com/market/market-stats/stocks-csb-bank-share-price-nse-bse-s0003267,CSB Bank,CSBBANK
251,https://www.livemint.com/market/market-stats/stocks-greaves-cotton-share-price-nse-bse-s0003268,Greaves Cotton,GREAVESCOT
252,https://www.livemint.com/market/market-stats/stocks-dcb-bank-share-price-nse-bse-s0003269,DCB Bank,DCBBANK
253,https://www.livemint.com/market/market-stats/stocks-bank-of-india-share-price-nse-bse-s0003270,Bank Of India,BANKINDIA
254,https://www.livemint.com/market/market-stats/stocks-ge-power-india-share-price-nse-bse-s0003271,GE Power India,GEPIL
255,https://www.livemint.com/market/market-stats/stocks-rain-industries-share-price-nse-bse-s0003272,Rain Industries,RAIN
256,https://www.livemint.com/market/market-stats/stocks-coforge-share-price-nse-bse-s0003274,Coforge,COFORGE
257,https://www.livemint.com/market/market-stats/stocks-torrent-power-share-price-nse-bse-s0003275,Torrent Power,TORNTPOWER
258,https://www.livemint.com/market/market-stats/stocks-berger-paints-india-share-price-nse-bse-s0003276,Berger Paints India,BERGEPAINT
259,https://www.livemint.com/market/market-stats/stocks-relaxo-footwears-share-price-nse-bse-s0003277,Relaxo Footwears,RELAXO
260,https://www.livemint.com/market/market-stats/stocks-hindustan-aeronautics-share-price-nse-bse-s0003278,Hindustan Aeronautics,HAL
261,https://www.livemint.com/market/market-stats/stocks-balrampur-chini-mills-share-price-nse-bse-s0003279,Balrampur Chini Mills,BALRAMCHIN
262,https://www.livemint.com/market/market-stats/stocks-hindustan-oil-exploration-company-share-price-nse-bse-s0003280,Hindustan Oil Exploration Company,HINDOILEXP
263,https://www.livemint.com/market/market-stats/stocks-aavas-financiers-share-price-nse-bse-s0003281,Aavas Financiers,AAVAS
264,https://www.livemint.com/market/market-stats/stocks-jindal-saw-share-price-nse-bse-s0003282,Jindal Saw,JINDALSAW
265,https://www.livemint.com/market/market-stats/stocks-marksans-pharma-share-price-nse-bse-s0003283,Marksans Pharma,MARKSANS
266,https://www.livemint.com/market/market-stats/stocks-rites-share-price-nse-bse-s0003284,RITES,RITES
267,https://www.livemint.com/market/market-stats/stocks-reliance-communications-share-price-nse-bse-s0003285,Reliance Communications,RCOM
268,https://www.livemint.com/market/market-stats/stocks-iti-share-price-nse-bse-s0003286,ITI,ITI
269,https://www.livemint.com/market/market-stats/stocks-alkem-laboratories-share-price-nse-bse-s0003287,Alkem Laboratories,ALKEM
270,https://www.livemint.com/market/market-stats/stocks-navin-fluorine-international-share-price-nse-bse-s0003288,Navin Fluorine International,NAVINFLUOR
271,https://www.livemint.com/market/market-stats/stocks-sobha-share-price-nse-bse-s0003289,Sobha,SOBHA
272,https://www.livemint.com/market/market-stats/stocks-uti-asset-management-company-share-price-nse-bse-s0003290,UTI Asset Management Company,UTIAMC
273,https://www.livemint.com/market/market-stats/stocks-aditya-birla-capital-share-price-nse-bse-s0003291,Aditya Birla Capital,ABCAPITAL
274,https://www.livemint.com/market/market-stats/stocks-bajaj-consumer-care-share-price-nse-bse-s0003292,Bajaj Consumer Care,BAJAJCON
275,https://www.livemint.com/market/market-stats/stocks-canfin-homes-share-price-nse-bse-s0003293,Canfin Homes,CANFINHOME
276,https://www.livemint.com/market/market-stats/stocks-hemisphere-properties-india-share-price-nse-bse-s0003294,Hemisphere Properties India,HEMIPROP
277,https://www.livemint.com/market/market-stats/stocks-icra-share-price-nse-bse-s0003295,ICRA,ICRA
278,https://www.livemint.com/market/market-stats/stocks-fortis-healthcare-share-price-nse-bse-s0003296,Fortis Healthcare,FORTIS
279,https://www.livemint.com/market/market-stats/stocks-tata-motors-dvr-share-price-nse-bse-s0003297,Tata Motors DVR,TATAMTRDVR
280,https://www.livemint.com/market/market-stats/stocks-gujarat-narmada-valley-fertilisers-chemicals-share-price-nse-bse-s0003298,Gujarat Narmada Valley Fertilisers &amp; Chemicals,GNFC
281,https://www.livemint.com/market/market-stats/stocks-lt-foods-share-price-nse-bse-s0003299,LT Foods,LTFOODS
282,https://www.livemint.com/market/market-stats/stocks-south-indian-bank-share-price-nse-bse-s0003300,South Indian Bank,SOUTHBANK
283,https://www.livemint.com/market/market-stats/stocks-trident-share-price-nse-bse-s0003301,Trident,TRIDENT
284,https://www.livemint.com/market/market-stats/stocks-gujarat-mineral-development-corp-share-price-nse-bse-s0003302,Gujarat Mineral Development Corp,GMDCLTD
285,https://www.livemint.com/market/market-stats/stocks-jk-tyre-industries-share-price-nse-bse-s0003303,JK Tyre &amp; Industries,JKTYRE
286,https://www.livemint.com/market/market-stats/stocks-suven-pharmaceuticals-share-price-nse-bse-s0003304,Suven Pharmaceuticals,SUVENPHAR
287,https://www.livemint.com/market/market-stats/stocks-winpro-industries-share-price-nse-bse-s0003305,Winpro Industries,WINPRO
288,https://www.livemint.com/market/market-stats/stocks-kesoram-industries-share-price-nse-bse-s0003306,Kesoram Industries,KESORAMIND
289,https://www.livemint.com/market/market-stats/stocks-rashtriya-chemicals-fertil-share-price-nse-bse-s0003307,Rashtriya Chemicals &amp; Fertil,RCF
290,https://www.livemint.com/market/market-stats/stocks-ashoka-buildcon-share-price-nse-bse-s0003308,Ashoka Buildcon,ASHOKA
291,https://www.livemint.com/market/market-stats/stocks-jai-corporation-share-price-nse-bse-s0003309,Jai Corporation,JAICORPLTD
292,https://www.livemint.com/market/market-stats/stocks-yaarii-digital-integrated-services-share-price-nse-bse-s0003310,Yaarii Digital Integrated Services,YAARI
293,https://www.livemint.com/market/market-stats/stocks-texmaco-rail-engineering-share-price-nse-bse-s0003311,Texmaco Rail &amp; Engineering,TEXRAIL
294,https://www.livemint.com/market/market-stats/stocks-godrej-agrovet-share-price-nse-bse-s0003312,Godrej Agrovet,GODREJAGRO
295,https://www.livemint.com/market/market-stats/stocks-trent-share-price-nse-bse-s0003313,Trent,TRENT
296,https://www.livemint.com/market/market-stats/stocks-shalimar-paints-share-price-nse-bse-s0003314,Shalimar Paints,SHALPAINTS
297,https://www.livemint.com/market/market-stats/stocks-godfrey-phillips-india-share-price-nse-bse-s0003315,Godfrey Phillips India,GODFRYPHLP
298,https://www.livemint.com/market/market-stats/stocks-jk-paper-share-price-nse-bse-s0003316,JK Paper,JKPAPER
299,https://www.livemint.com/market/market-stats/stocks-videocon-industries-share-price-nse-bse-s0003317,Videocon Industries,VIDEOIND
300,https://www.livemint.com/market/market-stats/stocks-mangalore-chemicals-fert-share-price-nse-bse-s0003318,Mangalore Chemicals &amp; Fert,MANGCHEFER
301,https://www.livemint.com/market/market-stats/stocks-castrol-india-share-price-nse-bse-s0003319,Castrol India,CASTROLIND
302,https://www.livemint.com/market/market-stats/stocks-ajmera-realty-infra-india-share-price-nse-bse-s0003320,Ajmera Realty &amp; Infra India,AJMERA
303,https://www.livemint.com/market/market-stats/stocks-adani-energy-solutions-share-price-nse-bse-s0003321,Adani Energy Solutions,ADANIENSOL
304,https://www.livemint.com/market/market-stats/stocks-ceat-share-price-nse-bse-s0003322,CEAT,CEATLTD
305,https://www.livemint.com/market/market-stats/stocks-aditya-birla-fashion-retail-share-price-nse-bse-s0003323,Aditya Birla Fashion &amp; Retail,ABFRL
306,https://www.livemint.com/market/market-stats/stocks-dollar-industries-share-price-nse-bse-s0003324,Dollar Industries,DOLLAR
307,https://www.livemint.com/market/market-stats/stocks-bhansali-engineering-polymers-share-price-nse-bse-s0003325,Bhansali Engineering Polymers,BEPL
308,https://www.livemint.com/market/market-stats/stocks-mangalore-refinery-petrochemicals-share-price-nse-bse-s0003326,Mangalore Refinery &amp; Petrochemicals,MRPL
309,https://www.livemint.com/market/market-stats/stocks-allcargo-logistics-share-price-nse-bse-s0003327,Allcargo Logistics,ALLCARGO
310,https://www.livemint.com/market/market-stats/stocks-karnataka-bank-share-price-nse-bse-s0003328,Karnataka Bank,KTKBANK
311,https://www.livemint.com/market/market-stats/stocks-welspun-living-share-price-nse-bse-s0003329,Welspun Living,WELSPUNLIV
312,https://www.livemint.com/market/market-stats/stocks-ifb-industries-share-price-nse-bse-s0003330,IFB Industries,IFBIND
313,https://www.livemint.com/market/market-stats/stocks-unitech-share-price-nse-bse-s0003331,Unitech,UNITECH
314,https://www.livemint.com/market/market-stats/stocks-dilip-buildcon-share-price-nse-bse-s0003332,Dilip Buildcon,DBL
315,https://www.livemint.com/market/market-stats/stocks-kei-industries-share-price-nse-bse-s0003333,KEI Industries,KEI
316,https://www.livemint.com/market/market-stats/stocks-icici-securities-share-price-nse-bse-s0003334,ICICI Securities,ISEC
317,https://www.livemint.com/market/market-stats/stocks-mphasis-share-price-nse-bse-s0003335,Mphasis,MPHASIS
318,https://www.livemint.com/market/market-stats/stocks-mishra-dhatu-nigam-share-price-nse-bse-s0003336,Mishra Dhatu Nigam,MIDHANI
319,https://www.livemint.com/market/market-stats/stocks-shilpa-medicare-share-price-nse-bse-s0003337,Shilpa Medicare,SHILPAMED
320,https://www.livemint.com/market/market-stats/stocks-olectra-greentech-share-price-nse-bse-s0003338,Olectra Greentech,OLECTRA
321,https://www.livemint.com/market/market-stats/stocks-jain-irrigation-systems-share-price-nse-bse-s0003339,Jain Irrigation Systems,JISLJALEQS
322,https://www.livemint.com/market/market-stats/stocks-aarti-industries-share-price-nse-bse-s0003340,Aarti Industries,AARTIIND
323,https://www.livemint.com/market/market-stats/stocks-vinatiorg-share-price-nse-bse-s0003341,Vinatiorg,VINATIORGA
324,https://www.livemint.com/market/market-stats/stocks-sagar-cements-share-price-nse-bse-s0003343,Sagar Cements,SAGCEM
325,https://www.livemint.com/market/market-stats/stocks-shree-renuka-sugars-share-price-nse-bse-s0003344,Shree Renuka Sugars,RENUKA
326,https://www.livemint.com/market/market-stats/stocks-bharat-dynamics-share-price-nse-bse-s0003345,BHARAT DYNAMICS,BDL
327,https://www.livemint.com/market/market-stats/stocks-gujarat-industries-power-company-share-price-nse-bse-s0003346,Gujarat Industries Power Company,GIPCL
328,https://www.livemint.com/market/market-stats/stocks-gujarat-gas-company-share-price-nse-bse-s0003347,Gujarat Gas Company,GUJGASLTD
329,https://www.livemint.com/market/market-stats/stocks-nucleus-software-exports-share-price-nse-bse-s0003348,Nucleus Software Exports,NUCLEUS
330,https://www.livemint.com/market/market-stats/stocks-intellect-design-arena-share-price-nse-bse-s0003349,Intellect Design Arena,INTELLECT
331,https://www.livemint.com/market/market-stats/stocks-birla-corporation-share-price-nse-bse-s0003350,Birla Corporation,BIRLACORPN
332,https://www.livemint.com/market/market-stats/stocks-varun-beverages-share-price-nse-bse-s0003351,Varun Beverages,VBL
333,https://www.livemint.com/market/market-stats/stocks-whirlpool-of-india-share-price-nse-bse-s0003352,Whirlpool Of India,WHIRLPOOL
334,https://www.livemint.com/market/market-stats/stocks-jubilant-pharmova-share-price-nse-bse-s0003353,Jubilant Pharmova,JUBLPHARMA
335,https://www.livemint.com/market/market-stats/stocks-knr-constructions-share-price-nse-bse-s0003354,KNR Constructions,KNRCON
336,https://www.livemint.com/market/market-stats/stocks-panacea-biotec-share-price-nse-bse-s0003355,Panacea Biotec,PANACEABIO
337,https://www.livemint.com/market/market-stats/stocks-swan-energy-share-price-nse-bse-s0003356,Swan Energy,SWANENERGY
338,https://www.livemint.com/market/market-stats/stocks-chemcon-speciality-chemicals-share-price-nse-bse-s0003357,Chemcon Speciality Chemicals,CHEMCON
339,https://www.livemint.com/market/market-stats/stocks-inox-leisure-share-price-nse-bse-s0003358,Inox Leisure,Inox Leisure
340,https://www.livemint.com/market/market-stats/stocks-ujaas-energy-share-price-nse-bse-s0003359,Ujaas Energy,UEL
341,https://www.livemint.com/market/market-stats/stocks-chalet-hotels-share-price-nse-bse-s0003360,Chalet Hotels,CHALET
342,https://www.livemint.com/market/market-stats/stocks-garden-reach-shipbuilders-engineers-share-price-nse-bse-s0003361,Garden Reach Shipbuilders &amp; Engineers,GRSE
343,https://www.livemint.com/market/market-stats/stocks-thirumalai-chemicals-share-price-nse-bse-s0003362,Thirumalai Chemicals,TIRUMALCHM
344,https://www.livemint.com/market/market-stats/stocks-india-cements-share-price-nse-bse-s0003363,India Cements,INDIACEM
345,https://www.livemint.com/market/market-stats/stocks-bf-utilities-share-price-nse-bse-s0003364,BF Utilities,BFUTILITIE
346,https://www.livemint.com/market/market-stats/stocks-spencer's-retail-share-price-nse-bse-s0003365,Spencer'S Retail,SPENCERS
347,https://www.livemint.com/market/market-stats/stocks-embassy-office-parks-reit-share-price-nse-bse-s0003366,Embassy Office Parks REIT,EMBASSY
348,https://www.livemint.com/market/market-stats/stocks-goodyear-india-share-price-nse-bse-s0003367,Goodyear India,GOODYEAR
349,https://www.livemint.com/market/market-stats/stocks-kajaria-ceramics-share-price-nse-bse-s0003368,Kajaria Ceramics,KAJARIACER
350,https://www.livemint.com/market/market-stats/stocks-iol-chemicals-pharmaceu-share-price-nse-bse-s0003369,IOL Chemicals &amp; Pharmaceu,IOLCP
351,https://www.livemint.com/market/market-stats/stocks-emami-share-price-nse-bse-s0003370,Emami,EMAMILTD
